idKegg	name
C00327	L-Citrulline
C00327	2-Amino-5-ureidovaleric acid
C00327	Citrulline
C00328	L-Kynurenine
C00328	3-Anthraniloyl-L-alanine
C00329	D-Glucosamine
C00329	Chitosamine
C00329	2-Amino-2-deoxy-D-glucose
C00330	Deoxyguanosine
C00330	2'-Deoxyguanosine
C00331	Indolepyruvate
C00331	Indolepyruvic acid
C00331	(Indol-3-yl)pyruvate
C00331	Indole-3-pyruvate
C00331	3-(Indol-3-yl)pyruvate
C00332	Acetoacetyl-CoA
C00332	Acetoacetyl coenzyme A
C00332	3-Acetoacetyl-CoA
C00333	D-Galacturonate
C00333	D-Galacturonic acid
C00334	4-Aminobutanoate
C00334	4-Aminobutanoic acid
C00334	4-Aminobutyrate
C00334	4-Aminobutyric acid
C00334	gamma-Aminobutyric acid
C00334	GABA
C00337	(S)-Dihydroorotate
C00337	(S)-4,5-Dihydroorotate
C00337	L-Dihydroorotate
C00337	L-Dihydroorotic acid
C00337	Dihydro-L-orotic acid
C00338	Lipopolysaccharide
C00338	LPS
C00339	Long-chain alcohol
C00340	Reduced rubredoxin
C00341	Geranyl diphosphate
C00342	Thioredoxin
C00342	Reduced thioredoxin
C00343	Thioredoxin disulfide
C00343	Oxidized thioredoxin
C00343	Thioredoxin sulfide
C00344	Phosphatidylglycerol
C00344	3-(3-sn-Phosphatidyl)glycerol
C00344	3(3-Phosphatidyl-)glycerol
C00344	PtdGro
C00345	6-Phospho-D-gluconate
C00346	Ethanolamine phosphate
C00346	O-Phosphorylethanolamine
C00346	Phosphoethanolamine
C00346	O-Phosphoethanolamine
C00347	Long-chain carboxylate
C00347	Long-chain carboxylic acid
C00349	2-Methyl-3-oxopropanoate
C00349	3-Oxo-2-methylpropanoate
C00349	Methylmalonate semialdehyde
C00350	Phosphatidylethanolamine
C00350	(3-Phosphatidyl)ethanolamine
C00350	(3-Phosphatidyl)-ethanolamine
C00350	Cephalin
C00350	O-(1-beta-Acyl-2-acyl-sn-glycero-3-phospho)ethanolamine
C00350	1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine
C00350	L-1-Phosphatidylethanolamine
C00352	D-Glucosamine 6-phosphate
C00352	D-Glucosamine phosphate
C00353	Geranylgeranyl diphosphate
C00353	Geranylgeranyl pyrophosphate
C00353	all-trans-Geranylgeranyl diphosphate
C00353	all-trans-Geranylgeranyl pyrophosphate
C00353	(2E,6E,10E)-3,7,11,15-Tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate
C00354	D-Fructose 1,6-bisphosphate
C00355	3,4-Dihydroxy-L-phenylalanine
C00355	L-Dopa
C00355	3-Hydroxy-L-tyrosine
C00355	L-beta-(3,4-Dihydroxyphenyl)alanine
C00355	Levodopa
C00355	Dihydroxy-L-phenylalanine
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA
C00356	Hydroxymethylglutaryl-CoA
C00356	Hydroxymethylglutaroyl coenzyme A
C00356	HMG-CoA
C00356	3-Hydroxy-3-methylglutaryl-CoA
C00357	N-Acetyl-D-glucosamine 6-phosphate
C00360	dAMP
C00360	2'-Deoxyadenosine 5'-phosphate
C00360	2'-Deoxyadenosine 5'-monophosphate
C00360	Deoxyadenylic acid
C00360	Deoxyadenosine monophosphate
C00361	dGDP
C00361	2'-Deoxyguanosine 5'-diphosphate
C00362	dGMP
C00362	2'-Deoxyguanosine 5'-monophosphate
C00362	2'-Deoxyguanosine 5'-phosphate
C00362	Deoxyguanylic acid
C00362	Deoxyguanosine monophosphate
C00363	dTDP
C00363	Deoxythymidine 5'-diphosphate
C00364	dTMP
C00364	Thymidine 5'-phosphate
C00364	Deoxythymidine 5'-phosphate
C00364	Thymidylic acid
C00364	5'-Thymidylic acid
C00364	Thymidine monophosphate
C00364	Deoxythymidylic acid
C00364	Thymidylate
C00365	dUMP
C00365	Deoxyuridylic acid
C00365	Deoxyuridine monophosphate
C00365	Deoxyuridine 5'-phosphate
C00365	2'-Deoxyuridine 5'-phosphate
C00366	Urate
C00366	Uric acid
C00369	Starch
C00369	Glycogen
C00370	Sterol
C00371	Zeatin
C00371	N6-(4-Hydroxyisopentenyl)adenine
C00371	(E)-2-Methyl-4-(1H-purin-6-ylamino)but-2-en-1-ol
C00371	trans-Zeatin
C00372	Dextran
C00372	1,6-alpha-D-Glucan
C00372	(1,6-alpha-D-Glucosyl)n
C00372	(1,6-alpha-D-Glucosyl)n+1
C00372	(1,6-alpha-D-Glucosyl)m
C00372	(1,6-alpha-D-Glucosyl)m+1
C00372	Dextran 40
C00372	Dextran 70
C00372	Dextran 75
C00375	RCH2NH2
C00376	Retinal
C00376	Vitamin A aldehyde
C00376	Retinene
C00376	all-trans-Retinal
C00376	all-trans-Vitamin A aldehyde
C00376	all-trans-Retinene
C00377	Steroid
C00378	Thiamine
C00378	Thiamin
C00378	Vitamin B1
C00378	Aneurin
C00378	Antiberiberi factor
C00379	Xylitol
C00380	Cytosine
C00381	Dolichol
C00381	ditrans,polycis-Dolichol
C00383	Malonate
C00383	Malonic acid
C00383	Propanedioic acid
C00385	Xanthine
C00386	Carnosine
C00386	Nalpha-(beta-alanyl)-L-histidine
C00387	Guanosine
C00388	Histamine
C00388	1H-Imidazole-4-ethanamine
C00388	2-(4-Imidazolyl)ethylamine
C00389	Quercetin
C00389	3,3',4,5,7-Pentahydroxyflavone
C00389	3,5,7,3',4'-Pentahydroxyflavone
C00390	Ubiquinol
C00390	QH2
C00390	CoQH2
C00390	Ubiquinol-n
C00391	Calmodulin
C00392	Mannitol
C00392	D-Mannitol
C00394	GDP-glucose
C00394	GDP-D-glucose
C00394	GDP-alpha-D-glucose
C00395	Penicillin
C00395	Penam
C00396	Pyrimidine
C00396	Pyrimidine base
C00397	Tobramycin
C00397	Nebramycin factor 6
C00397	3'-Deoxykanamycin B
C00398	Tryptamine
C00398	3-(2-Aminoethyl)indole
C00399	Ubiquinone
C00399	Coenzyme Q
C00399	CoQ
C00399	Q
C00400	(-)-Menthol
C00400	L-Menthol
C00401	Chondroitin
C00401	Chondroitin-D-glucuronate
C00402	D-Aspartate
C00402	D-Aspartic acid
C00403	Polypeptide
C00404	Polyphosphate
C00404	(Phosphate)n
C00404	(Phosphate)n+1
C00404	(Phosphate)n-1
C00404	(Polyphosphate)n
C00404	(Polyphosphate)n-1
C00405	D-Amino acid
C00406	Feruloyl-CoA
C00406	trans-Feruloyl-CoA
C00406	4-Hydroxy-3-methoxycinnamoyl-CoA
C00406	(E)-3-(4-Hydroxy-3-methoxyphenyl)propenoyl-CoA
C00407	L-Isoleucine
C00407	2-Amino-3-methylvaleric acid
C00408	L-Pipecolate
C00408	Pipecolinic acid
C00408	Pipecolic acid
C00408	2-Piperidinecarboxylic acid
C00408	(S)-Piperidine-2-carboxylic acid
C00409	Methanethiol
C00409	Methylmercaptan
C00410	Progesterone
C00410	4-Pregnene-3,20-dione
C00411	Sinapoyl-CoA
C00412	Stearoyl-CoA
C00412	Stearyl-CoA
C00412	Stearyl coenzyme A
C00413	Streptomycin
C00414	Cyclohexanone
C00415	Dihydrofolate
C00415	Dihydrofolic acid
C00415	7,8-Dihydrofolate
C00415	7,8-Dihydrofolic acid
C00415	7,8-Dihydropteroylglutamate
C00416	Phosphatidate
C00416	Phosphatidic acid
C00416	1,2-Diacyl-sn-glycerol 3-phosphate
C00416	3-sn-Phosphatidate
C00417	cis-Aconitate
C00417	cis-Aconitic acid
C00418	(R)-Mevalonate
C00418	Mevalonic acid
C00418	3,5-Dihydroxy-3-methylvaleric acid
C00419	Polynucleotide
C00420	Polysaccharide
C00420	Glycan
C00420	Polyglycose
C00422	Triacylglycerol
C00422	Triglyceride
C00423	trans-Cinnamate
C00423	trans-Cinnamic acid
C00423	(E)-Cinnamate
C00423	(2E)-3-Phenylprop-2-enoate
C00424	(S)-Lactaldehyde
C00424	L-Lactaldehyde
C00424	L-2-Hydroxypropionaldehyde
C00426	Dermatan sulfate
C00427	Prostaglandin H2
C00427	(5Z,13E)-(15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate
C00427	(5Z,13E,15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate
C00427	PGH2
C00427	(5Z,9alpha,11alpha,13E,15S)-9,11-Epidioxy-15-hydroxy-prosta-5,13-dienoate
C00429	5,6-Dihydrouracil
C00429	Dihydro-2,4(1H,3H)-pyrimidinedione
C00429	Dihydrouracile
C00429	Dihydrouracil
C00429	5,6-Dihydro-2,4-dihydroxypyrimidine
C00429	Hydrouracil
C00429	2,4-Dioxotetrahydropyrimidine
C00430	5-Aminolevulinate
C00430	5-Amino-4-oxopentanoate
C00430	5-Amino-4-oxovaleric acid
C00431	5-Aminopentanoate
C00431	5-Aminopentanoic acid
C00431	5-Aminovaleric acid
C00433	2,5-Dioxopentanoate
C00433	2-Oxoglutarate semialdehyde
C00435	Oxidized rubredoxin
C00436	N-Carbamoylputrescine
C00437	N-Acetylornithine
C00437	N2-Acetyl-L-ornithine
C00438	N-Carbamoyl-L-aspartate
C00439	N-Formimino-L-glutamate
C00439	N-Formimidoyl-L-glutamate
C00440	5-Methyltetrahydrofolate
C00441	L-Aspartate 4-semialdehyde
C00441	Aspartate beta-semialdehyde
C00441	L-Aspartic 4-semialdehyde
C00445	5,10-Methenyltetrahydrofolate
C00446	alpha-D-Galactose 1-phosphate
C00446	alpha-D-Galactopyranose 1-phosphate
C00447	Sedoheptulose 1,7-bisphosphate
C00447	D-Sedoheptulose 1,7-bisphosphate
C00447	D-altro-Heptulose 1,7-biphosphate
C00448	trans,trans-Farnesyl diphosphate
C00448	Farnesyl diphosphate
C00448	Farnesyl pyrophosphate
C00448	2-trans,6-trans-Farnesyl diphosphate
C00448	(2E,6E)-Farnesyl diphosphate
C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine
C00449	Saccharopine
C00449	L-Saccharopine
C00449	N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid
C00450	(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate
C00450	Delta1-Piperideine-6-L-carboxylate
C00454	NDP
C00454	Nucleoside diphosphate
C00454	Nucleoside 5'-diphosphate
C00455	Nicotinamide D-ribonucleotide
C00455	NMN
C00455	Nicotinamide mononucleotide
C00455	Nicotinamide ribonucleotide
C00455	Nicotinamide nucleotide
C00455	beta-Nicotinamide D-ribonucleotide
C00455	beta-Nicotinamide ribonucleotide
C00455	beta-Nicotinamide mononucleotide
C00458	dCTP
C00458	Deoxycytidine 5'-triphosphate
C00458	Deoxycytidine triphosphate
C00458	2'-Deoxycytidine 5'-triphosphate
C00459	dTTP
C00459	Deoxythymidine triphosphate
C00459	Deoxythymidine 5'-triphosphate
C00459	TTP
C00460	dUTP
C00460	2'-Deoxyuridine 5'-triphosphate
C00461	Chitin
C00461	beta-1,4-Poly-N-acetyl-D-glucosamine
C00461	[1,4-(N-Acetyl-beta-D-glucosaminyl)]n
C00461	[1,4-(N-Acetyl-beta-D-glucosaminyl)]n+1
C00462	Halide
C00462	Hydrogen halide
C00462	HX
C00462	Halo acid
C00463	Indole
C00463	2,3-Benzopyrrole
C00464	Mannan
C00464	Mannoglycan
C00466	Acetoin
C00466	2-Acetoin
C00466	3-Hydroxybutan-2-one
C00466	3-Hydroxy-2-butanone
C00466	Dimethylketol
C00468	Estrone
C00468	3-Hydroxy-1,3,5(10)-estratrien-17-one
C00469	Ethanol
C00469	Ethyl alcohol
C00469	Methylcarbinol
C00470	Pectate
C00470	Pectic acid
C00470	alpha-D-Polygalacturonic acid
C00470	Poly(1,4-alpha-D-galacturonate)
C00470	Poly(1,4-alpha-D-galacturonate)(n)
C00470	(1,4-alpha-D-Galacturonide)n
C00470	[(1->4)-alpha-D-Galacturonosyl]n
C00470	De-esterified pectin
C00470	(1,4-alpha-D-Galacturonosyl)n
C00472	p-Benzoquinone
C00472	Quinone
C00472	Chinone
C00472	2,5-Cyclohexadiene-1,4-dione
C00472	1,4-Benzoquinone
C00473	Retinol
C00473	all-trans-Retinol
C00473	Vitamin A
C00473	Vitamin A1
C00474	Ribitol
C00474	Adonitol
C00475	Cytidine
C00476	D-Lyxose
C00477	Ecdysone
C00479	Propanal
C00479	Propionaldehyde
C00481	Pyrazole
C00481	1,2-Diazole
C00482	Sinapate
C00482	Sinapic acid
C00482	3,5-Dimethoxy-4-hydroxycinnamic acid
C00483	Tyramine
C00483	2-(p-Hydroxyphenyl)ethylamine
C00486	Bilirubin
C00487	Carnitine
C00487	gamma-Trimethyl-hydroxybutyrobetaine
C00487	3-Hydroxy-4-trimethylammoniobutanoate
C00488	Formamide
C00488	Methanamide
C00489	Glutarate
C00489	Glutaric acid
C00489	Pentanedioic acid
C00489	1,3-Propanedicarboxylic acid
C00490	Itaconate
C00490	Itaconic acid
C00490	Methylenesuccinic acid
C00491	L-Cystine
C00491	L-Dicysteine
C00491	L-alpha-Diamino-beta-dithiolactic acid
C00492	Raffinose
C00492	Melitose
C00492	Melitriose
C00492	Gossypose
C00492	6G-alpha-D-galactosylsucrose
C00493	Shikimate
C00493	Shikimic acid
C00493	3,4,5-Trihydroxy-1-cyclohexenecarboxylic acid
C00495	Sulochrin
C00496	Ubiquitin
C00497	(R)-Malate
C00497	D-Malate
C00497	D-Malic acid
C00498	ADP-glucose
C00498	ADP-alpha-D-glucose
C00498	Adenosine diphosphoglucose
C00499	Allantoate
C00499	Allantoic acid
C00500	Biliverdin
C00500	Biliverdin IX alpha
C00501	CDP-glucose
C00501	CDP-D-Glucose
C00502	D-Xylonate
C00503	Erythritol
C00503	Erythrol
C00503	Phycitol
C00503	Phycite
C00503	Erythrite
C00504	Folate
C00504	Pteroylglutamic acid
C00504	Folic acid
C00505	Gentamicin
C00506	L-Cysteate
C00506	L-Cysteic acid
C00506	3-Sulfoalanine
C00506	2-Amino-3-sulfopropionic acid
C00507	L-Rhamnose
C00507	6-Deoxy-L-mannose
C00507	L-Mannomethylose
C00507	L-Rhamnopyranose
C00508	L-Ribulose
C00508	L-erythro-Pentulose
C00508	L-Arabinoketose
C00508	L-Arabinulose
C00508	L-Riboketose
C00509	Naringenin
C00509	4',5,7-Trihydroxyflavanone
C00509	(2S)-Naringenin
C00509	(-)-(2S)-Naringenin
C00510	Oleoyl-CoA
C00510	(9Z)-Octadecenoyl-CoA
C00511	Acrylic acid
C00511	Propenoate
C00511	Acrylate
C00511	2-Propenoic acid
C00511	Vinylformic acid
C00512	Benzoyl-CoA
C00512	S-Benzoyl-coenzyme A
C00513	CDP-glycerol
C00514	D-Mannonate
C00515	D-Ornithine
C00517	Hexadecanal
C00517	Palmitaldehyde
C00518	Hyaluronate
C00518	Hyaluronic acid
C00518	Hyaluronan
C00518	[beta-N-Acetyl-D-glucosaminyl(1,4)beta-D-glucuronosyl(1,3)]n
C00519	Hypotaurine
C00519	2-Aminoethanesulfinic acid
C00521	(S)-Limonene
C00521	(-)-Limonene
C00521	(4S)-1-Methyl-4-(prop-1-en-2-yl)cyclohexene
C00521	(-)-(S)-Limonene
C00521	(-)-(4S)-Limonene
C00522	(R)-Pantoate
C00522	Pantoate
C00522	Pantoic acid
C00523	Androsterone
C00523	3alpha-Hydroxy-5alpha-androstan-17-one
C00524	Cytochrome c
C00524	Holocytochrome c
C00525	D-Tryptophan
C00526	Deoxyuridine
C00526	2-Deoxyuridine
C00526	2'-Deoxyuridine
C00527	Glutaryl-CoA
C00530	Hydroquinone
C00530	p-Benzenediol
C00530	1,4-Benzenediol
C00530	1,4-Dihydroxybenzene
C00530	Benzene-1,4-diol
C00530	Quinol
C00530	4-Hydroxyphenol
C00531	Itaconyl-CoA
C00532	L-Arabitol
C00532	L-Arabinol
C00532	L-Arabinitol
C00532	L-Lyxitol
C00533	Nitric oxide
C00533	NO
C00533	Nitrogen monoxide
C00534	Pyridoxamine
C00534	PM
C00535	Testosterone
C00535	17beta-Hydroxy-4-androsten-3-one
C00536	Triphosphate
C00536	Triphosphoric acid
C00536	Tripolyphosphate
C00536	Inorganic triphosphate
C00538	2-Oxoaldehyde
C00539	Aromatic acid
C00539	Aromatic carboxylic acid
C00540	Cinnamoyl-CoA
C00540	S-(Cinnamoyl) coenzyme A
C00541	Cob(II)alamin
C00541	Vitamin B12r
C00542	Cystathionine
C00543	Dimethylamine
C00543	(CH3)2NH
C00544	Homogentisate
C00544	Homogentisic acid
C00544	2,5-Dihydroxyphenylacetic acid
C00544	2,5-Dihydroxyphenylacetate
C00545	L-Arabinonate
C00546	Methylglyoxal
C00546	Pyruvaldehyde
C00546	Pyruvic aldehyde
C00546	2-Ketopropionaldehyde
C00546	2-Oxopropanal
C00547	L-Noradrenaline
C00547	Noradrenaline
C00547	Norepinephrine
C00547	Arterenol
C00547	4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol
C00548	Phenyl acetate
C00548	Acetylphenol
C00548	Acetic acid,phenyl ester
C00550	Sphingomyelin
C00552	meso-Tartaric acid
C00552	meso-Tartrate
C00553	(+)-Neomenthol
C00555	4-Aminobutyraldehyde
C00555	4-Aminobutanal
C00556	Benzyl alcohol
C00556	alpha-Hydroxytoluene
C00556	Benzenemethanol
C00556	Phenylmethanol
C00556	Phenylcarbinol
C00556	Hydroxymethylbenzene
C00557	Cyclopentanone
C00558	D-Tagaturonate
C00558	D-Tagaturonic acid
C00559	Deoxyadenosine
C00559	2'-Deoxyadenosine
C00561	Mandelonitrile
C00561	Benzaldehyde cyanohydrin
C00561	(R)-Mandelonitrile
C00562	Phosphoprotein
C00565	Trimethylamine
C00565	(CH3)3N
C00565	N,N-Dimethylmethanamine
C00566	(3S)-Citryl-CoA
C00568	4-Aminobenzoate
C00568	ABEE
C00568	4-Aminobenzoic acid
C00568	p-Aminobenzoate
C00570	CDP-ethanolamine
C00570	Cytidine diphosphate ethanolamine
C00571	Cyclohexylamine
C00571	Cyclohexanamine
C00573	Keratan sulfate
C00573	Kerato sulfate
C00573	Keratan 6'-sulfate
C00573	Keratan
C00573	Kerato 6'-sulfate
C00575	3',5'-Cyclic AMP
C00575	Cyclic adenylic acid
C00575	Cyclic AMP
C00575	Adenosine 3',5'-phosphate
C00575	Adenosine 3',5'-cyclic phosphate
C00575	cAMP
C00576	Betaine aldehyde
C00577	D-Glyceraldehyde
C00579	Dihydrolipoamide
C00579	Dihydrothioctamide
C00580	Dimethyl sulfide
C00580	Methyl sulfide
C00580	Methyl thioether
C00581	Guanidinoacetate
C00581	Guanidinoacetic acid
C00581	Glycocyamine
C00581	N-Amidinoglycine
C00581	Guanidoacetic acid
C00582	Phenylacetyl-CoA
C00582	Phenylacetyl coenzyme A
C00583	Propane-1,2-diol
C00583	1,2-Propanediol
C00583	Propylene glycol
C00584	Prostaglandin E2
C00584	(5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprosta-5,13-dienoate
C00584	(5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate
C00584	Dinoprostone
C00584	PGE2
C00585	Protein tyrosine
C00585	[Protein]-L-tyrosine
C00586	2-Deoxy-D-glucose
C00586	2-Deoxy-D-arabino-hexose
C00586	D-arabino-2-Deoxyhexose
C00587	3-Hydroxybenzoate
C00587	3-Hydroxybenzoic acid
C00587	m-Hydroxybenzoic acid
C00588	Choline phosphate
C00588	Phosphorylcholine
C00588	Phosphocholine
C00588	O-Phosphocholine
C00590	Coniferyl alcohol
C00590	Coniferol
C00590	4-(3-Hydroxy-1-propenyl)-2-methoxyphenol
C00590	trans-Coniferyl alcohol
C00591	N-Acylneuraminate
C00593	Sulfoacetaldehyde
C00593	2-Sulfoacetaldehyde
C00596	2-Hydroxy-2,4-pentadienoate
C00596	cis-2-Hydroxypenta-2,4-dienoate
C00596	Oxopent-4-enoate
C00596	2-Oxopent-4-enoate
C00596	2-Hydroxypenta-2,4-dienoate
C00599	Cholest-4-en-3-one
C00599	Cholestenone
C00599	4-Cholesten-3-one
C00601	Phenylacetaldehyde
C00601	alpha-Tolualdehyde
C00602	beta-D-Galactoside
C00603	(S)-Ureidoglycolate
C00603	(-)-Ureidoglycolate
C00605	2,3-Dehydroacyl-CoA
C00605	Dehydroacyl-CoA
C00606	3-Sulfino-L-alanine
C00606	L-Cysteinesulfinic acid
C00606	3-Sulphino-L-alanine
C00606	3-Sulfinoalanine
C00609	Long-chain aldehyde
C00611	N-Acetyllactosamine
C00611	beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine
C00611	beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
C00612	N1-Acetylspermidine
C00613	Protein-L-arginine
C00613	Peptide L-arginine
C00614	Protein glutamate
C00614	Protein L-glutamate
C00615	Protein histidine
C00615	Protein L-histidine
C00615	[Protein]-L-histidine
C00616	Quercetin 3-sulfate
C00617	UDP-D-galacturonate
C00617	UDPgalacturonate
C00617	UDP-alpha-D-galacturonate
C00618	3-Dehydro-L-gulonate
C00619	3-Oxo-Delta4-steroid
C00620	alpha-D-Ribose 1-phosphate
C00620	Ribose 1-phosphate
C00620	D-Ribose 1-phosphate
C00621	Dolichyl diphosphate
C00621	Dolichol diphosphate
C00623	sn-Glycerol 1-phosphate
C00623	sn-Gro-1-P
C00623	L-Glycerol 1-phosphate
C00624	N-Acetyl-L-glutamate
C00624	N-Acetyl-L-glutamic acid
C00625	N-Acyl-D-mannosamine
C00627	Pyridoxine phosphate
C00627	Pyridoxine 5'-phosphate
C00627	Pyridoxine 5-phosphate
C00627	Pyridoxol 5'-phosphate
C00628	2,5-Dihydroxybenzoate
C00628	2,5-Dihydroxybenzoic acid
C00628	Gentisic acid
C00628	Hydroquinonecarboxylic acid
C00628	Gentisate
C00630	2-Methylpropanoyl-CoA
C00630	2-Methylpropionyl-CoA
C00630	Isobutyryl-CoA
C00631	2-Phospho-D-glycerate
C00631	D-Glycerate 2-phosphate
C00631	2-Phospho-(R)-glycerate
C00632	3-Hydroxyanthranilate
C00632	3-Hydroxyanthranilic acid
C00633	4-Hydroxybenzaldehyde
C00633	p-Hydroxybenzaldehyde
C00634	Chondroitin 4-sulfate
C00634	Chondroitin sulfate A
C00634	Chondroitin 4'-sulfate
C00635	Chondroitin 6-sulfate
C00635	Chondroitin sulfate C
C00635	Chondroitin 6'-sulfate
C00636	D-Mannose 1-phosphate
C00636	alpha-D-Mannose 1-phosphate
C00637	Indole-3-acetaldehyde
C00637	2-(Indol-3-yl)acetaldehyde
C00637	Indoleacetaldehyde
C00638	Long-chain fatty acid
C00638	Higher fatty acid
C00639	Prostaglandin F2alpha
C00639	(5Z,13E)-(15S)-9alpha,11alpha,15-Trihydroxyprosta-5,13-dienoate
C00639	(+)-Prostaglandin F2a
C00639	7-[3,5-Dihydroxy-2-(3-hydroxy-1-octenyl)cyclopentyl]-5-heptenoic acid
C00639	9a,11a-PGF2
C00639	Amoglandin
C00639	Cyclosin
C00639	Dinoprost
C00639	Enzaprost
C00639	Enzaprost F
C00639	Panacelan
C00639	PGF2a
C00639	9,11,15-Trihydroxy-(5Z,9a,11a,13E,15S)-prosta-5,13-dien-1-oic acid
C00639	Prostaglandin F2a
C00639	Prostin F 2 alpha
C00639	Protamodin
C00639	U 14583
C00639	(5Z,9alpha,11alpha,13E,15S)-9,11,15-Trihydroxyprosta-5,13-dienoate
C00640	(3S)-3-Hydroxyacyl-CoA
C00640	(S)-3-Hydroxyacyl-CoA
C00641	1,2-Diacyl-sn-glycerol
C00641	1,2-Diacylglycerol
C00641	L-1,2-Diacylglycerol
C00642	4-Hydroxyphenylacetate
C00642	4-Hydroxyphenylacetic acid
C00643	5-Hydroxy-L-tryptophan
C00643	Oxitriptan
C00644	D-Mannitol 1-phosphate
C00645	N-Acetyl-D-mannosamine
C00645	2-Acetamido-2-deoxy-D-mannose
C00647	Pyridoxamine phosphate
C00647	Pyridoxamine 5'-phosphate
C00647	Pyridoxamine 5-phosphate
C00650	4-Hydroxymandelonitrile
C00651	4-Methylene-L-glutamate
C00652	D-Arabinono-1,4-lactone
C00653	Poly(ribitol phosphate)
C00653	Poly-1,5-ribitol phosphate
C00653	(Ribitol phosphate)n
C00653	(Ribitol phosphate)n+1
C00655	Xanthosine 5'-phosphate
C00655	Xanthylic acid
C00655	XMP
C00655	(9-D-Ribosylxanthine)-5'-phosphate
C00658	trans-2,3-Dehydroacyl-CoA
C00658	trans-2-Enoyl-CoA
C00658	trans-2,3-Didehydroacyl-CoA
C00658	trans-Didehydroacyl-CoA
C00658	(2E)-2-Enoyl-CoA
C00662	Reduced adrenal ferredoxin
C00662	Reduced adrenodoxin
C00663	beta-D-Glucose 1-phosphate
C00664	5-Formiminotetrahydrofolate
C00664	5-Formimidoyltetrahydrofolate
C00665	beta-D-Fructose 2,6-bisphosphate
C00665	D-Fructose 2,6-bisphosphate
C00666	LL-2,6-Diaminoheptanedioate
C00666	LL-2,6-Diaminopimelate
C00666	LL-2,6-Diaminopimelic acid
C00667	Oxidized adrenal ferredoxin
C00667	Oxidized adrenodoxin
C00668	alpha-D-Glucose 6-phosphate
C00669	gamma-L-Glutamyl-L-cysteine
C00669	L-gamma-Glutamylcysteine
C00669	5-L-Glutamyl-L-cysteine
C00669	gamma-Glutamylcysteine
C00670	sn-Glycero-3-phosphocholine
C00670	Glycerophosphocholine
C00671	(S)-3-Methyl-2-oxopentanoic acid
C00671	(S)-3-Methyl-2-oxopentanoate
C00671	(3S)-3-Methyl-2-oxopentanoic acid
C00671	(3S)-3-Methyl-2-oxopentanoate
C00672	2-Deoxy-D-ribose 1-phosphate
C00672	2-Deoxy-alpha-D-ribose 1-phosphate
C00673	2-Deoxy-D-ribose 5-phosphate
C00674	5alpha-Androstane-3,17-dione
C00674	Androstanedione
C00675	Deoxynucleoside 3'-phosphate
C00675	2'-Deoxyribonucleoside 3'-phosphate
C00676	Deoxynucleoside 5'-phosphate
C00676	2'-Deoxynucleoside 5'-phosphate
C00676	2'-Deoxyribonucleoside 5'-phosphate
C00676	2'-Deoxynucleoside 5'-monophosphate
C00676	2'-Deoxyribonucleoside 5'-monophosphate
C00677	Deoxynucleoside triphosphate
C00677	2'-Deoxyribonucleoside 5'-triphosphate
C00677	2'-Deoxyribonucleoside triphosphate
C00679	5-Dehydro-4-deoxy-D-glucarate
C00679	(2R,3S)-2,3-Dihydroxy-5-oxohexanedioate
C00680	meso-2,6-Diaminoheptanedioate
C00680	meso-2,6-Diaminopimelate
C00680	meso-2,6-Diaminopimelic acid
C00680	meso-Diaminoheptanedioate
C00681	1-Acyl-sn-glycerol 3-phosphate
C00681	2-Lysophosphatidate
C00681	Lysophosphatidate
C00681	Lysophosphatidic acid
C00682	2-Hydroxymuconate semialdehyde
C00682	2-Hydroxymuconic semialdehyde
C00682	2-Hydroxymuconate-6-semialdehyde
C00683	(S)-Methylmalonyl-CoA
C00683	(S)-Methylmalonyl-coenzyme A
C00683	(2S)-Methylmalonyl-CoA
C00683	D-Methylmalonyl-CoA
C00684	2-Dehydro-3-deoxy-L-arabinonate
C00684	2-Dehydro-3-deoxy-L-pentonate
C00685	3-Oxoacyl-[acyl-carrier protein]
C00686	N-Acyl-D-mannosamine 6-phosphate
C00688	dTDP-4-dehydro-beta-L-rhamnose
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose
C00688	dTDP-4-oxo-6-deoxy-L-mannose
C00688	dTDP-4-oxo-L-rhamnose
C00689	alpha,alpha'-Trehalose 6-phosphate
C00689	Trehalose 6-phosphate
C00691	2,4,6/3,5-Pentahydroxycyclohexanone
C00691	scyllo-Inosose
C00691	2-Inosose
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate
C00692	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
C00693	trans-2,3-Dehydroacyl-[acyl-carrier protein]
C00693	trans-2-Enoyl-[acyl-carrier protein]
